message	name	f0_
Excellent, you're doing great. Your new task is to kill<br>61 Drakes.	Duradel	56
Your new task is to kill 54 Skeletons.	Mazchna	56
Your new task is to kill 45 Zombies.	Mazchna	56
You are to bring balance to 156 Blue Dragons in the<br>Myths' Guild Dungeon.	Konar quo Maten	56
Your new task is to kill 63 Hill Giants.	Mazchna	56
Excellent, you're doing great. Your new task is to kill<br>140 Kurask.	Duradel	56
Your new task is to kill 126 Banshees.	Chaeldar	56
Your new task is to kill 125 Dust Devils.	Krystilia	56
Your new task is to kill 42 Crawling Hands.	Mazchna	56
Your new task is to kill 140 Turoth.	Chaeldar	56
Your new task is to kill 92 Crawling Hands.	Vannaka	56
You are to bring balance to 230 Bloodveld in the<br>Slayer Tower.	Konar quo Maten	56
Excellent, you're doing great. Your new task is to kill<br>132 Spiritual Creatures.	Duradel	56
Excellent, you're doing great. Your new task is to kill<br>144 Gargoyles.	Duradel	56
You are to bring balance to 149 Waterfiends in the<br>Iorwerth Dungeon.	Konar quo Maten	56
Your new task is to kill 208 Abyssal Demons.	Nieve	56
Your new task is to kill 172 Basilisks.	Steve	56
You are to bring balance to 150 Bloodveld in the<br>Iorwerth Dungeon.	Konar quo Maten	56
Your new task is to kill 59 Cockatrice.	Mazchna	56
Your new task is to kill 202 Suqahs.	Duradel	56
Excellent, you're doing great. Your new task is to kill<br>220 Abyssal Demons.	Duradel	56
Your new task is to kill 80 Lesser Demons.	Vannaka	56
You are to bring balance to 231 Bloodveld in the<br>Slayer Tower.	Konar quo Maten	56
Excellent, you're doing great. Your new task is to kill<br>203 Abyssal Demons.	Duradel	56
Your new task is to kill 157 Banshees.	Chaeldar	56
Your new task is to kill 43 Steel Dragons.	Duradel	56
Your new task is to kill 117 Cockatrice.	Chaeldar	56
Your new task is to kill 69 Trolls.	Vannaka	56
Your new task is to kill 150 Abyssal Demons.	Nieve	56
Your new task is to kill 121 Infernal Mages.	Chaeldar	56
Excellent, you're doing great. Your new task is to kill<br>163 Elves.	Duradel	56
Your new task is to kill 54 Shades.	Mazchna	56
Your new task is to kill 195 Suqahs.	Duradel	56
You are to bring balance to 201 Bloodveld in the<br>Stronghold Slayer Dungeon.	Konar quo Maten	56
Excellent, you're doing great. Your new task is to kill<br>140 Gargoyles.	Duradel	56
Your new task is to kill 158 Basilisks.	Chaeldar	56
Your new task is to kill 123 Banshees.	Chaeldar	56
Your new task is to kill 114 Cockatrice.	Chaeldar	56
Your new task is to kill 143 Dagannoth.	Chaeldar	56
Excellent, you're doing great. Your new task is to kill<br>197 Spiritual Creatures.	Duradel	56
Your new task is to kill 198 Suqahs.	Duradel	56
Excellent, you're doing great. Your new task is to kill<br>66 Drakes.	Duradel	56
Your new task is to kill 152 Rockslugs.	Chaeldar	56
Your new task is to kill 110 Hellhounds.	Chaeldar	56
You are to bring balance to 112 Basilisks in the<br>Jormungand's Prison.	Konar quo Maten	56
Excellent, you're doing great. Your new task is to kill<br>195 Kurask.	Duradel	56
Excellent, you're doing great. Your new task is to kill<br>203 Dust Devils.	Duradel	56
Excellent, you're doing great. Your new task is to kill<br>215 Abyssal Demons.	Duradel	56
Excellent, you're doing great. Your new task is to kill<br>215 Dust Devils.	Duradel	56
Your new task is to kill 141 Bloodveld.	Chaeldar	56
Your new task is to kill 110 Trolls.	Vannaka	56
Your new task is to kill 46 Banshees.	Mazchna	56
Your new task is to kill 177 Basilisks.	Steve	56
Excellent, you're doing great. Your new task is to kill<br>41 Zombies.	Mazchna	56
Your new task is to kill 43 Cave Crawlers.	Mazchna	56
Your new task is to kill 121 Lizards.	Chaeldar	56
Excellent, you're doing great. Your new task is to kill<br>237 Dust Devils.	Duradel	56
Your new task is to kill 223 Abyssal Demons.	Nieve	56
You are to bring balance to 204 Bloodveld in the<br>Catacombs of Kourend.	Konar quo Maten	56
You are to bring balance to 208 Bloodveld in the<br>Slayer Tower.	Konar quo Maten	56
Excellent, you're doing great. Your new task is to kill<br>175 Nechryael.	Duradel	56
Your new task is to kill 59 Cave Crawlers.	Mazchna	56
Your new task is to kill 132 Abyssal Demons.	Nieve	56
Your new task is to kill 152 Cockatrice.	Chaeldar	56
Your new task is to kill 59 Hobgoblins.	Mazchna	56
Your new task is to kill 112 Pyrefiends.	Chaeldar	56
Your new task is to kill 40 Dogs.	Mazchna	56
Excellent, you're doing great. Your new task is to kill<br>110 Elves.	Duradel	56
Your new task is to kill 70 Hobgoblins.	Mazchna	56
Your new task is to kill 141 Harpie Bug Swarms.	Chaeldar	56
Your new task is to kill 136 Greater Demons.	Chaeldar	56
Your new task is to kill 134 Cockatrice.	Chaeldar	56
Your new task is to kill 190 Suqahs.	Duradel	56
You are to bring balance to 37 Red Dragons in the<br>Forthos Dungeon.	Konar quo Maten	56
Excellent, you're doing great. Your new task is to kill<br>15 Cave Slimes.	Chaeldar	56
Your new task is to kill 157 Black Demons.	Chaeldar	56
Your new task is to kill 244 Suqahs.	Duradel	56
Excellent, you're doing great. Your new task is to kill<br>191 Nechryael.	Duradel	56
Excellent, you're doing great. Your new task is to kill<br>145 Abyssal Demons.	Duradel	56
Your new task is to kill 40 Bats.	Mazchna	56
Your new task is to kill 157 Rockslugs.	Chaeldar	56
Excellent, you're doing great. Your new task is to kill<br>186 Black Demons.	Duradel	56
Excellent, you're doing great. Your new task is to kill<br>161 Gargoyles.	Duradel	56
Excellent, you're doing great. Your new task is to kill<br>221 Gargoyles.	Duradel	56
Your new task is to kill 160 Abyssal Demons.	Nieve	56
Your new task is to kill 218 Greater Demons.	Krystilia	56
You are to bring balance to 200 Bloodveld in the<br>Slayer Tower.	Konar quo Maten	56
Your new task is to kill 170 Hellhounds.	Chaeldar	56
Your new task is to kill 167 Dagannoth.	Chaeldar	56
You are to bring balance to 238 Bloodveld in the<br>Slayer Tower.	Konar quo Maten	56
You are to bring balance to 139 Basilisks in the<br>Fremennik Slayer Dungeon.	Konar quo Maten	56
Your new task is to kill 65 Hobgoblins.	Mazchna	56
Your new task is to kill 133 Cockatrice.	Chaeldar	56
Your new task is to kill 147 Banshees.	Chaeldar	56
Your new task is to kill 57 Wolves.	Mazchna	56
Your new task is to kill 13 Cave Slimes.	Spria	56
Your new task is to kill the Grotesque Guardians. How<br>many would you like to slay?	Nieve	56
You are to bring balance to 209 Bloodveld in the<br>Stronghold Slayer Dungeon.	Konar quo Maten	56
Excellent, you're doing great. Your new task is to kill<br>57 Drakes.	Duradel	56
Excellent, you're doing great. Your new task is to kill<br>133 Abyssal Demons.	Duradel	56
You are to bring balance to 202 Bloodveld in the<br>Catacombs of Kourend.	Konar quo Maten	56
Your new task is to kill 62 Kalphite.	Mazchna	56
Your new task is to kill 154 Greater Demons.	Chaeldar	56
Excellent, you're doing great. Your new task is to kill<br>189 Nechryael.	Duradel	56
Excellent, you're doing great. Your new task is to kill<br>141 Gargoyles.	Duradel	56
Excellent, you're doing great. Your new task is to kill<br>245 Gargoyles.	Duradel	56
Your new task is to kill 146 Rockslugs.	Chaeldar	56
Excellent, you're doing great. Your new task is to kill<br>206 Abyssal Demons.	Duradel	56
Excellent, you're doing great. Your new task is to kill<br>13 Dark Beasts.	Steve	56
Your new task is to kill 126 Basilisks.	Steve	56
Excellent, you're doing great. Your new task is to kill<br>161 Smoke Devils.	Duradel	56
Your new task is to kill 122 Harpie Bug Swarms.	Chaeldar	56
Excellent, you're doing great. Your new task is to kill<br>226 Gargoyles.	Duradel	56
Your new task is to kill 144 Lizards.	Chaeldar	56
Your new task is to kill 136 Rockslugs.	Chaeldar	56
Your new task is to kill 135 Pyrefiends.	Chaeldar	56
Excellent, you're doing great. Your new task is to kill<br>211 Abyssal Demons.	Duradel	56
Your new task is to kill 97 Otherworldly Beings.	Vannaka	56
Your new task is to kill 141 Infernal Mages.	Chaeldar	56
Your new task is to kill 125 Cave Crawlers.	Chaeldar	56
Excellent, you're doing great. Your new task is to kill<br>157 Nechryael.	Duradel	56
Your new task is to kill 41 Skeletons.	Mazchna	56
Your new task is to kill 42 Pyrefiends.	Mazchna	56
Your new task is to kill 241 Dust Devils.	Krystilia	56
Your new task is to kill 169 Turoth.	Chaeldar	56
Excellent, you're doing great. Your new task is to kill<br>119 Blue Dragons.	Duradel	56
Your new task is to kill 83 Lesser Demons.	Vannaka	56
Excellent, you're doing great. Your new task is to kill<br>142 Elves.	Duradel	56
Your new task is to kill 80 Harpie Bug Swarms.	Vannaka	56
You are to bring balance to 227 Bloodveld in the<br>Catacombs of Kourend.	Konar quo Maten	56
Your new task is to kill 57 Black Dragons.	Nieve	56
Your new task is to kill 236 Greater Demons.	Krystilia	56
Your new task is to kill 75 Harpie Bug Swarms.	Vannaka	56
Your new task is to kill 70 Bats.	Mazchna	56
Excellent, you're doing great. Your new task is to kill<br>142 Kurask.	Duradel	56
Your new task is to kill 69 Hill Giants.	Mazchna	56
Your new task is to kill 143 Rockslugs.	Chaeldar	56
Your new task is to kill 215 Black Demons.	Steve	56
Excellent, you're doing great. Your new task is to kill<br>141 Spiritual Creatures.	Duradel	56
Your new task is to kill 55 Shades.	Mazchna	56
Excellent, you're doing great. Your new task is to kill<br>219 Dust Devils.	Duradel	56
Excellent, you're doing great. Your new task is to kill<br>51 Skeletal Wyverns.	Duradel	56
Your new task is to kill 133 Pyrefiends.	Chaeldar	56
Your new task is to kill 41 Zombies.	Mazchna	56
Excellent, you're doing great. Your new task is to kill<br>213 Dust Devils.	Duradel	56
Excellent, you're doing great. Your new task is to kill<br>164 Kurask.	Duradel	56
Excellent, you're doing great. Your new task is to kill<br>143 Kurask.	Duradel	56
Your new task is to kill 113 Cave Crawlers.	Chaeldar	56
Your new task is to kill 60 Hobgoblins.	Mazchna	56
Your new task is to kill 152 Infernal Mages.	Chaeldar	56
Your new task is to kill 138 Infernal Mages.	Chaeldar	56
Your new task is to kill 139 Cave Crawlers.	Chaeldar	56
Excellent, you're doing great. Your new task is to kill<br>167 Elves.	Duradel	56
Your new task is to kill 142 Harpie Bug Swarms.	Chaeldar	56
Your new task is to kill 154 Basilisks.	Chaeldar	56
You are to bring balance to 239 Bloodveld in the<br>Slayer Tower.	Konar quo Maten	56
Your new task is to kill 72 Harpie Bug Swarms.	Vannaka	56
Your new task is to kill 145 Bloodveld.	Chaeldar	56
Your new task is to kill 208 Suqahs.	Duradel	56
Excellent, you're doing great. Your new task is to kill<br>165 Nechryael.	Duradel	56
Excellent, you're doing great. Your new task is to kill<br>172 Smoke Devils.	Duradel	56
Your new task is to kill 148 Abyssal Demons.	Nieve	56
You are to bring balance to 129 Basilisks in the<br>Jormungand's Prison.	Konar quo Maten	56
Excellent, you're doing great. Your new task is to kill<br>245 Abyssal Demons.	Duradel	56
Your new task is to kill 136 Bloodveld.	Chaeldar	56
You are to bring balance to 131 Bloodveld in the<br>Iorwerth Dungeon.	Konar quo Maten	56
Your new task is to kill 68 Harpie Bug Swarms.	Vannaka	56
Excellent, you're doing great. Your new task is to kill<br>173 Spiritual Creatures.	Duradel	56
Excellent, you're doing great. Your new task is to kill<br>132 Abyssal Demons.	Duradel	56
Your new task is to kill 31 Killerwatts.	Vannaka	56
Your new task is to kill 59 Zombies.	Mazchna	57
Your new task is to kill 136 Banshees.	Chaeldar	57
Excellent, you're doing great. Your new task is to kill<br>155 Gargoyles.	Duradel	57
Your new task is to kill 235 Dust Devils.	Krystilia	57
Excellent, you're doing great. Your new task is to kill<br>193 Gargoyles.	Duradel	57
Your new task is to kill 164 Cave Crawlers.	Chaeldar	57
You are to bring balance to 164 Blue Dragons in the<br>Myths' Guild Dungeon.	Konar quo Maten	57
Your new task is to kill 54 Rockslugs.	Mazchna	57
Your new task is to kill 147 Bloodveld.	Chaeldar	57
Your new task is to kill 173 Basilisks.	Steve	57
You are to bring balance to 156 Basilisks in the<br>Fremennik Slayer Dungeon.	Konar quo Maten	57
Your new task is to kill 150 TzHaar.	Duradel	57
Your new task is to kill 100 Crocodiles.	Vannaka	57
Your new task is to kill 48 Skeletons.	Mazchna	57
Your new task is to kill 64 Crawling Hands.	Vannaka	57
Your new task is to kill 214 Greater Demons.	Krystilia	57
Your new task is to kill 70 Lesser Demons.	Vannaka	57
Your new task is to kill 119 Basilisks.	Chaeldar	57
Your new task is to kill 55 Cockatrice.	Mazchna	57
Your new task is to kill 5 Mithril Dragons.	Nieve	57
Your new task is to kill 40 Zombies.	Mazchna	57
Your new task is to kill 244 Greater Demons.	Krystilia	57
Your new task is to kill 86 Otherworldly Beings.	Vannaka	57
Your new task is to kill 71 Trolls.	Vannaka	57
Your new task is to kill 159 Jellies.	Chaeldar	57
Your new task is to kill 136 Basilisks.	Chaeldar	57
Excellent, you're doing great. Your new task is to kill<br>178 Abyssal Demons.	Duradel	57
Your new task is to kill 117 Lizards.	Chaeldar	57
Your new task is to kill 74 Lesser Demons.	Vannaka	57
Your new task is to kill 121 Dust Devils.	Krystilia	57
Excellent, you're doing great. Your new task is to kill<br>154 Abyssal Demons.	Duradel	57
Your new task is to kill 40 Ice Warriors.	Mazchna	57
Your new task is to kill 56 Ice Warriors.	Mazchna	57
Your new task is to kill 135 Basilisks.	Chaeldar	57
Your new task is to kill 65 Shades.	Mazchna	57
Excellent, you're doing great. Your new task is to kill<br>107 Drakes.	Duradel	57
Your new task is to kill 40 Black Dragons.	Nieve	57
Your new task is to kill 82 Lesser Demons.	Vannaka	57
You are to bring balance to 162 Blue Dragons in the<br>Myths' Guild Dungeon.	Konar quo Maten	57
Your new task is to kill 44 Ghosts.	Mazchna	57
Your new task is to kill 127 Hellhounds.	Chaeldar	57
Your new task is to kill 83 Crocodiles.	Vannaka	57
Your new task is to kill 62 Cockatrice.	Mazchna	57
Your new task is to kill 60 Ghosts.	Mazchna	57
Your new task is to kill 61 Lizards.	Mazchna	57
Your new task is to kill 139 Infernal Mages.	Chaeldar	57
Your new task is to kill 88 Harpie Bug Swarms.	Vannaka	57
You are to bring balance to 201 Bloodveld in the God<br>Wars Dungeon.	Konar quo Maten	57
You are to bring balance to 53 Black Dragons in the<br>Myths' Guild Dungeon.	Konar quo Maten	57
Your new task is to kill 50 Hill Giants.	Mazchna	57
Your new task is to kill 98 Harpie Bug Swarms.	Vannaka	57
Excellent, you're doing great. Your new task is to kill<br>62 Drakes.	Duradel	57
Your new task is to kill 53 Bats.	Mazchna	57
Your new task is to kill 43 Zombies.	Mazchna	57
Your new task is to kill 239 Greater Demons.	Krystilia	57
Your new task is to kill 89 Banshees.	Vannaka	57
Excellent, you're doing great. Your new task is to kill<br>151 Spiritual Creatures.	Duradel	57
Excellent, you're doing great. Your new task is to kill<br>143 Gargoyles.	Duradel	57
You are to bring balance to 213 Bloodveld in the<br>Slayer Tower.	Konar quo Maten	57
Your new task is to kill 87 Banshees.	Vannaka	57
You are to bring balance to 165 Bloodveld in the<br>Iorwerth Dungeon.	Konar quo Maten	57
Excellent, you're doing great. Your new task is to kill<br>136 Abyssal Demons.	Duradel	57
Your new task is to kill 42 Cockatrice.	Mazchna	57
Your new task is to kill 139 Cockatrice.	Chaeldar	57
Excellent, you're doing great. Your new task is to kill<br>241 Abyssal Demons.	Duradel	57
Your new task is to kill 132 Cave Crawlers.	Chaeldar	57
Your new task is to kill 183 Abyssal Demons.	Nieve	57
Your new task is to kill 121 Harpie Bug Swarms.	Chaeldar	57
Your new task is to kill 133 TzHaar.	Duradel	57
Your new task is to kill 55 Ghosts.	Mazchna	57
Your new task is to kill 124 Basilisks.	Chaeldar	57
Your new task is to kill 216 Abyssal Demons.	Nieve	57
Your new task is to kill 129 Hellhounds.	Chaeldar	57
Excellent, you're doing great. Your new task is to kill<br>168 Elves.	Duradel	57
Your new task is to kill 75 Trolls.	Vannaka	57
Your new task is to kill 69 Scorpions.	Mazchna	57
Your new task is to kill 151 Cave Crawlers.	Chaeldar	57
Your new task is to kill 91 Otherworldly Beings.	Vannaka	57
Excellent, you're doing great. Your new task is to kill<br>178 Nechryael.	Duradel	57
Excellent, you're doing great. Your new task is to kill<br>134 Gargoyles.	Duradel	57
Your new task is to kill 217 Greater Demons.	Krystilia	57
Your new task is to kill 158 Pyrefiends.	Chaeldar	57
Excellent, you're doing great. Your new task is to kill 7<br>Skeletal Wyverns.	Steve	57
You are to bring balance to 150 Basilisks in the<br>Fremennik Slayer Dungeon.	Konar quo Maten	57
Excellent, you're doing great. Your new task is to kill<br>112 Elves.	Duradel	57
Your new task is to kill 68 Bats.	Mazchna	57
Your new task is to kill 68 Hobgoblins.	Mazchna	57
